Cell	Cluster	CellType	NumofReads
SRR5354391	4	CMP	18832
SRR5354392	3	CMP	36916
SRR5354393	2	CMP	3722
SRR5354394	2	CMP	15348
SRR5354395	4	CMP	52236
SRR5354396	3	CMP	54600
SRR5354397	2	CMP	29514
SRR5354398	2	CMP	25862
SRR5354399	3	CMP	91820
SRR5354400	4	CMP	26642
SRR5354401	2	CMP	6956
SRR5354402	3	CMP	35308
SRR5354403	3	CMP	195652
SRR5354404	3	CMP	41576
SRR5354405	3	CMP	10438
SRR5354406	2	CMP	46916
SRR5354407	4	CMP	17514
SRR5354408	4	CMP	215044
SRR5354409	4	CMP	171988
SRR5354410	2	CMP	33376
SRR5354412	3	CMP	26932
SRR5354413	2	CMP	61752
SRR5354414	4	CMP	44144
SRR5354416	3	CMP	29898
SRR5354418	3	CMP	5262
SRR5354419	2	CMP	5328
SRR5354420	2	CMP	38588
SRR5354422	2	CMP	6962
SRR5354423	2	CMP	48868
SRR5354424	2	CMP	8060
SRR5354425	3	CMP	5010
SRR5354426	3	CMP	99798
SRR5354427	3	CMP	16778
SRR5354428	2	CMP	1086030
SRR5354429	3	CMP	34000
SRR5354430	3	CMP	14896
SRR5354431	4	CMP	5106
SRR5354432	2	CMP	41322
SRR5354433	2	CMP	43642
SRR5354434	3	CMP	45144
SRR5354435	2	CMP	19632
SRR5354436	2	CMP	23288
SRR5354440	2	CMP	5346
SRR5354441	2	CMP	4820
SRR5354442	3	CMP	35052
SRR5354443	3	CMP	32032
SRR5354444	2	CMP	10750
SRR5354445	2	CMP	26562
SRR5354446	4	CMP	11170
SRR5354447	3	CMP	24028
SRR5354448	2	CMP	52072
SRR5354449	2	CMP	373102
SRR5354451	3	CMP	24638
SRR5354452	2	CMP	29650
SRR5354453	3	CMP	27200
SRR5354454	2	CMP	43300
SRR5354455	2	CMP	18044
SRR5354456	2	CMP	74142
SRR5354457	3	CMP	62902
SRR5354458	2	CMP	7490
SRR5354459	2	CMP	22904
SRR5354460	2	CMP	40708
SRR5354461	2	CMP	28292
SRR5354462	2	CMP	280204
SRR5354463	4	CMP	27452
SRR5354464	2	CMP	29698
SRR5354465	2	CMP	18610
SRR5354466	3	CMP	55370
SRR5354467	3	CMP	28722
SRR5354468	2	CMP	11274
SRR5354469	2	CMP	15230
SRR5354470	2	CMP	14804
SRR5354472	2	CMP	86508
SRR5354473	2	CMP	17054
SRR5354474	2	CMP	56672
SRR5354475	3	CMP	20158
SRR5354476	2	CMP	6980
SRR5354477	4	CMP	15706
SRR5354478	2	CMP	64714
SRR5354479	2	CMP	69708
SRR5354480	2	CMP	39266
SRR5354481	3	CMP	45236
SRR5354482	3	CMP	13862
SRR5354483	2	CMP	32444
SRR5354484	3	CMP	43946
SRR5354485	4	CMP	34526
SRR5354486	2	CMP	28632
SRR5354487	3	CMP	34770
SRR5354488	2	CMP	24772
SRR5354489	2	CMP	7820
SRR5354490	2	CMP	130484
SRR5354491	3	CMP	175092
SRR5354492	4	CMP	31646
SRR5354493	3	CMP	8838
SRR5354494	3	CMP	26788
SRR5354495	3	CMP	28082
SRR5354496	2	CMP	140088
SRR5354497	2	CMP	9330
SRR5354498	3	CMP	116556
SRR5354499	2	CMP	8286
SRR5354500	4	CMP	32506
SRR5354501	4	CMP	112696
SRR5354502	2	CMP	36926
SRR5354503	3	CMP	46442
SRR5354504	2	CMP	15158
SRR5354505	3	CMP	7774
SRR5354506	4	CMP	92362
SRR5354507	2	CMP	51540
SRR5354508	2	CMP	48594
SRR5354509	2	CMP	12934
SRR5354510	2	CMP	18774
SRR5354511	2	CMP	6040
SRR5354512	3	CMP	36498
SRR5354513	2	CMP	51202
SRR5354514	3	CMP	32076
SRR5354515	3	CMP	9654
SRR5354516	2	CMP	75390
SRR5354517	3	CMP	29232
SRR5354518	2	CMP	475066
SRR5354519	4	CMP	11524
SRR5354520	2	CMP	33560
SRR5354521	4	CMP	16004
SRR5354522	3	CMP	62020
SRR5354523	2	CMP	5292
SRR5354524	2	CMP	68062
SRR5354525	2	CMP	2009590
SRR5354526	4	CMP	64640
SRR5354527	2	CMP	63482
SRR5354528	4	CMP	36374
SRR5354529	4	CMP	13024
SRR5354531	2	CMP	42298
SRR5354532	4	CMP	15790
SRR5354533	2	CMP	24530
SRR5354534	3	CMP	14498
SRR5354535	4	CMP	10362
SRR5354536	4	CMP	16444
SRR5354537	3	CMP	13816
SRR5354538	2	CMP	10784
SRR5354539	2	CMP	61822
SRR5354540	2	CMP	11418
SRR5354541	3	CMP	40164
SRR5354542	4	CMP	9582
SRR5354543	3	CMP	14290
SRR5354544	2	CMP	98154
SRR5354545	2	CMP	56622
SRR5354546	4	CMP	8134
SRR5354547	2	CMP	228702
SRR5354548	2	CMP	42308
SRR5354549	2	CMP	3726
SRR5354550	4	CMP	34806
SRR5354551	2	CMP	23506
SRR5354552	2	CMP	12678
SRR5354553	4	CMP	48898
SRR5354554	2	CMP	13796
SRR5354555	3	CMP	18124
SRR5354556	2	CMP	7648
SRR5354557	2	CMP	12770
SRR5354558	4	CMP	76336
SRR5354559	2	CMP	30202
SRR5354560	3	CMP	81430
SRR5354561	3	CMP	24644
SRR5354562	2	CMP	17866
SRR5354563	3	CMP	4318
SRR5354564	2	CMP	8704
SRR5354565	3	CMP	55798
SRR5354566	3	CMP	18402
SRR5354567	3	CMP	33300
SRR5354568	2	CMP	20768
SRR5354569	3	CMP	8996
SRR5354570	2	CMP	4382
SRR5354571	3	CMP	38042
SRR5354572	4	CMP	5302
SRR5354573	2	CMP	11690
SRR5354574	4	CMP	17724
SRR5354575	2	CMP	85562
SRR5354576	4	CMP	12958
SRR5354577	2	CMP	50256
SRR5354578	2	CMP	13248
SRR5354579	4	CMP	44918
SRR5354580	2	CMP	4890
SRR5354581	2	CMP	14506
SRR5354582	3	CMP	38550
SRR5354583	2	CMP	73608
SRR5354584	2	CMP	38566
SRR5354585	2	CMP	9414
SRR5354586	4	CMP	33692
SRR5354587	2	CMP	40722
SRR5354588	3	CMP	22762
SRR5354589	2	CMP	10302
SRR5354590	2	CMP	9228
SRR5354591	3	CMP	49438
SRR5354592	2	CMP	7132
SRR5354593	4	CMP	40826
SRR5354594	3	CMP	6008
SRR5354595	3	CMP	15776
SRR5354596	3	CMP	63144
SRR5354597	2	CMP	26576
SRR5354598	3	CMP	6768
SRR5354599	3	CMP	41594
SRR5354600	3	CMP	3394
SRR5354601	3	CMP	47056
SRR5354602	3	CMP	31732
SRR5354603	3	CMP	65038
SRR5354604	3	CMP	11336
SRR5354605	2	CMP	11520
SRR5354606	2	CMP	4116
SRR5354607	4	CMP	8894
SRR5354608	3	CMP	4442
SRR5354609	3	CMP	20846
SRR5354610	2	CMP	10002
SRR5354611	2	CMP	30254
SRR5354612	3	CMP	24826
SRR5354613	2	CMP	38244
SRR5354614	3	CMP	40110
SRR5354615	3	CMP	15504
SRR5354616	4	CMP	23160
SRR5354617	2	CMP	7604
SRR5354618	2	CMP	6460
SRR5354619	2	CMP	57536
SRR5354620	2	CMP	136598
SRR5354621	2	CMP	17682
SRR5354622	2	CMP	224624
SRR5354623	3	CMP	52988
SRR5354624	2	CMP	12794
SRR5354625	2	CMP	7470
SRR5354626	2	CMP	5148
SRR5354627	2	CMP	6158
SRR5354628	4	CMP	20112
SRR5354629	2	CMP	29592
SRR5354630	2	CMP	29682
SRR5354631	3	CMP	22272
SRR5354634	3	CMP	29334
SRR5354636	2	CMP	5792
SRR5354638	2	CMP	12366
SRR5354641	2	CMP	8120
SRR5354642	2	CMP	135106
SRR5354644	3	CMP	3364
SRR5354646	3	CMP	15556
SRR5354647	3	CMP	17724
SRR5354648	2	CMP	9896
SRR5354650	2	CMP	67782
SRR5354651	2	CMP	5650
SRR5354652	3	CMP	28390
SRR5354653	3	CMP	3332
SRR5354654	2	CMP	47490
SRR5354656	3	CMP	7384
SRR5354657	3	CMP	22652
SRR5354658	3	CMP	3342
SRR5354659	3	CMP	3252
SRR5354660	3	CMP	9364
SRR5354661	4	CMP	20822
SRR5354663	3	CMP	30506
SRR5354664	2	CMP	41112
SRR5354665	2	CMP	4116
SRR5354666	2	CMP	36956
SRR5354667	2	CMP	10556
SRR5354669	3	CMP	153390
SRR5354670	2	CMP	13216
SRR5354671	2	CMP	23862
SRR5354672	2	CMP	12930
SRR5354673	2	CMP	5840
SRR5354674	2	CMP	50022
SRR5354675	2	CMP	8932
SRR5354676	2	CMP	51182
SRR5354677	2	CMP	9196
SRR5354678	2	CMP	8998
SRR5354679	2	CMP	21502
SRR5354680	3	CMP	24160
SRR5354681	4	CMP	32720
SRR5354682	2	CMP	3704
SRR5354683	2	CMP	23608
SRR5354684	2	CMP	10172
SRR5354685	2	CMP	47962
SRR5354686	2	CMP	11834
SRR5354687	2	CMP	3982
SRR5354688	4	CMP	29162
SRR5354689	4	CMP	91238
SRR5354690	2	CMP	54760
SRR5354691	2	CMP	3136
SRR5354692	2	CMP	9328
SRR5354693	2	CMP	4122
SRR5354694	2	CMP	7026
SRR5354695	3	CMP	42350
SRR5354696	2	CMP	28732
SRR5354697	2	CMP	51354
SRR5354698	4	CMP	11762
SRR5354699	3	CMP	28080
SRR5354700	2	CMP	2934
SRR5354701	3	CMP	21064
SRR5354702	2	CMP	7380
SRR5354703	2	CMP	8546
SRR5354704	4	CMP	3114
SRR5354705	3	CMP	19808
SRR5354706	4	CMP	57950
SRR5354707	2	CMP	50332
SRR5354708	4	CMP	12530
SRR5354709	4	CMP	4854
SRR5354710	4	CMP	9486
SRR5354711	2	CMP	3934
SRR5354712	2	CMP	59336
SRR5354713	2	CMP	29216
SRR5354714	3	CMP	49190
SRR5354716	2	CMP	40294
SRR5354717	2	CMP	18218
SRR5354718	3	CMP	85948
SRR5354719	4	CMP	69298
SRR5354720	2	CMP	33592
SRR5354721	2	CMP	256852
SRR5354722	3	CMP	59680
SRR5354723	3	CMP	34542
SRR5354724	2	CMP	37058
SRR5354725	3	CMP	66324
SRR5354726	3	CMP	22484
SRR5354727	3	CMP	18422
SRR5354729	2	CMP	284252
SRR5354730	2	CMP	9992
SRR5354731	3	CMP	3640
SRR5354732	3	CMP	7986
SRR5354733	2	CMP	3410
SRR5354734	3	CMP	11318
SRR5354735	3	CMP	22664
SRR5354738	3	CMP	43760
SRR5354739	2	CMP	7802
SRR5354741	2	CMP	6486
SRR5354742	2	CMP	8400
SRR5354743	2	CMP	11550
SRR5354744	3	CMP	5504
SRR5354745	2	CMP	43472
SRR5354746	3	CMP	41700
SRR5354747	2	CMP	354588
SRR5354748	3	CMP	24040
SRR5354750	2	CMP	47348
SRR5354751	2	CMP	5336
SRR5354752	3	CMP	43260
SRR5354753	2	CMP	4496
SRR5354754	2	CMP	54078
SRR5354755	3	CMP	79094
SRR5354756	3	CMP	34490
SRR5354757	2	CMP	30144
SRR5354758	2	CMP	25600
SRR5354759	2	CMP	21796
SRR5354760	2	CMP	20678
SRR5354761	2	CMP	4786
SRR5354762	2	CMP	28838
SRR5354763	3	CMP	24200
SRR5354764	3	CMP	27900
SRR5354765	3	CMP	19792
SRR5354766	3	CMP	39342
SRR5354767	2	CMP	26074
SRR5354768	3	CMP	5116
SRR5354769	3	CMP	34928
SRR5354770	2	CMP	24596
SRR5354771	3	CMP	61608
SRR5354772	2	CMP	26706
SRR5354773	3	CMP	16522
SRR5354774	2	CMP	46304
SRR5354775	3	CMP	57938
SRR5354776	2	CMP	6722
SRR5354777	3	CMP	35064
SRR5354778	2	CMP	5348
SRR5354779	2	CMP	21908
SRR5354780	3	CMP	22396
SRR5354781	2	CMP	40914
SRR5354782	2	CMP	15840
SRR5354783	3	CMP	65476
SRR5354784	3	CMP	25402
SRR5354785	2	CMP	20640
SRR5354786	3	CMP	45368
SRR5354787	3	CMP	15762
SRR5354788	2	CMP	25620
SRR5354789	3	CMP	36840
SRR5354790	3	CMP	26180
SRR5354791	3	CMP	44112
SRR5354792	3	CMP	24842
SRR5354793	3	CMP	32010
SRR5354794	2	CMP	14686
SRR5354795	3	CMP	39264
SRR5354796	2	CMP	41628
SRR5354797	2	CMP	7358
SRR5354799	3	CMP	21954
SRR5354800	2	CMP	36942
SRR5354801	2	CMP	4816
SRR5354802	2	CMP	13326
SRR5354803	3	CMP	33238
SRR5354804	3	CMP	24174
SRR5354805	3	CMP	15932
SRR5354806	3	CMP	34206
SRR5354807	3	CMP	49202
SRR5354808	2	CMP	347360
SRR5354809	4	CMP	37282
SRR5354810	2	CMP	9120
SRR5354811	3	CMP	4010
SRR5354812	4	CMP	18562
SRR5354814	2	CMP	40932
SRR5354815	2	CMP	109152
SRR5354816	3	CMP	44748
SRR5354817	4	GMP	12248
SRR5354818	4	GMP	75098
SRR5354820	4	GMP	6550
SRR5354821	4	GMP	15166
SRR5354824	4	GMP	58364
SRR5354825	4	GMP	16778
SRR5354826	4	GMP	26216
SRR5354827	4	GMP	11920
SRR5354828	4	GMP	13402
SRR5354830	1	GMP	26666
SRR5354831	4	GMP	14282
SRR5354832	4	GMP	8928
SRR5354833	4	GMP	196250
SRR5354836	4	GMP	9672
SRR5354837	4	GMP	24896
SRR5354838	4	GMP	23712
SRR5354839	4	GMP	9446
SRR5354840	4	GMP	126220
SRR5354841	1	GMP	23556
SRR5354842	4	GMP	32746
SRR5354843	4	GMP	10694
SRR5354845	4	GMP	118466
SRR5354847	4	GMP	20902
SRR5354848	4	GMP	17468
SRR5354849	4	GMP	3338
SRR5354853	4	GMP	26662
SRR5354854	4	GMP	85420
SRR5354855	4	GMP	21682
SRR5354856	4	GMP	21144
SRR5354857	1	GMP	5872
SRR5354859	4	GMP	5944
SRR5354860	4	GMP	22548
SRR5354861	4	GMP	20476
SRR5354862	4	GMP	12404
SRR5354863	1	GMP	19770
SRR5354864	4	GMP	11508
SRR5354865	4	GMP	15386
SRR5354866	4	GMP	11998
SRR5354867	4	GMP	14570
SRR5354868	4	GMP	36310
SRR5354869	4	GMP	12490
SRR5354871	4	GMP	4098
SRR5354872	4	GMP	13434
SRR5354873	4	GMP	22688
SRR5354874	4	GMP	16830
SRR5354875	4	GMP	19652
SRR5354876	4	GMP	7674
SRR5354877	4	GMP	21596
SRR5354878	4	GMP	14332
SRR5354879	4	GMP	6544
SRR5354883	4	GMP	7352
SRR5354884	4	GMP	110952
SRR5354885	4	GMP	20228
SRR5354886	4	GMP	88664
SRR5354887	4	GMP	67728
SRR5354888	4	GMP	30786
SRR5354889	4	GMP	26466
SRR5354890	4	GMP	23240
SRR5354891	4	GMP	14978
SRR5354892	4	GMP	15456
SRR5354893	4	GMP	50966
SRR5354895	4	GMP	4920
SRR5354896	4	GMP	7860
SRR5354897	4	GMP	13648
SRR5354899	1	GMP	23300
SRR5354900	4	GMP	20226
SRR5354901	4	GMP	15688
SRR5354902	4	GMP	34602
SRR5354903	4	GMP	7388
SRR5354904	4	GMP	10182
SRR5354905	4	GMP	14936
SRR5354907	4	GMP	37426
SRR5354908	1	GMP	21940
SRR5354909	4	GMP	50542
SRR5354910	4	GMP	452060
SRR5354911	4	GMP	9580
SRR5354912	4	GMP	14748
SRR5354914	4	GMP	28398
SRR5354915	4	GMP	8930
SRR5354916	1	GMP	14238
SRR5354917	3	GMP	5224
SRR5354919	4	GMP	59454
SRR5354920	4	GMP	6666
SRR5354924	4	GMP	13624
SRR5354925	1	GMP	5540
SRR5354926	4	GMP	13374
SRR5354927	4	GMP	8352
SRR5354928	1	GMP	13704
SRR5354929	4	GMP	5462
SRR5354930	4	GMP	7878
SRR5354932	1	GMP	10092
SRR5354933	4	GMP	7628
SRR5354934	4	GMP	16798
SRR5354935	3	GMP	15752
SRR5354936	4	GMP	8470
SRR5354937	4	GMP	17700
SRR5354938	4	GMP	15262
SRR5354939	1	GMP	12932
SRR5354940	1	GMP	10530
SRR5354942	4	GMP	19484
SRR5354944	4	GMP	10672
SRR5354945	1	GMP	4268
SRR5354948	4	GMP	4920
SRR5354951	1	GMP	7762
SRR5354952	4	GMP	11684
SRR5354954	1	GMP	10706
SRR5354955	4	GMP	9760
SRR5354956	4	GMP	11324
SRR5354957	4	GMP	7534
SRR5354958	3	GMP	3610
SRR5354959	4	GMP	6750
SRR5354960	1	GMP	4288
SRR5354961	4	GMP	17584
SRR5354962	4	GMP	14040
SRR5354963	1	GMP	6506
SRR5354964	1	GMP	10800
SRR5354966	4	GMP	5862
SRR5354967	4	GMP	20154
SRR5354968	4	GMP	14328
SRR5354970	4	GMP	9594
SRR5354971	4	GMP	10110
SRR5354972	4	GMP	10916
SRR5354973	3	GMP	8808
SRR5354974	3	GMP	9054
SRR5354975	3	GMP	7232
SRR5354976	4	GMP	12930
SRR5354978	4	GMP	11802
SRR5354979	1	GMP	5698
SRR5354980	4	GMP	8608
SRR5354982	4	GMP	4640
SRR5354983	1	GMP	8492
SRR5354984	4	GMP	10850
SRR5354985	4	GMP	12980
SRR5354988	4	GMP	10556
SRR5354989	4	GMP	18228
SRR5354990	4	GMP	7244
SRR5354992	1	GMP	16482
SRR5354993	4	GMP	28826
SRR5354995	4	GMP	9884
SRR5354997	4	GMP	11370
SRR5354998	4	GMP	8640
SRR5354999	3	GMP	15636
SRR5355000	1	GMP	4386
SRR5355001	4	GMP	20284
SRR5355004	1	GMP	16010
SRR5355005	1	GMP	4312
SRR5355006	4	GMP	31658
SRR5355007	3	GMP	8288
SRR5355008	1	GMP	6660
SRR5355009	4	GMP	28078
SRR5355010	4	GMP	93242
SRR5355011	4	GMP	29918
SRR5355012	4	GMP	20966
SRR5355013	4	GMP	21774
SRR5355014	4	GMP	14922
SRR5355015	4	GMP	78380
SRR5355016	4	GMP	8744
SRR5355017	4	GMP	36816
SRR5355018	4	GMP	29832
SRR5355019	4	GMP	13052
SRR5355020	4	GMP	15942
SRR5355021	4	GMP	8608
SRR5355022	4	GMP	7736
SRR5355023	4	GMP	25898
SRR5355024	4	GMP	10054
SRR5355025	4	GMP	24254
SRR5355026	4	GMP	8996
SRR5355027	2	GMP	17614
SRR5355028	4	GMP	45776
SRR5355029	4	GMP	12856
SRR5355030	4	GMP	65368
SRR5355031	3	GMP	37622
SRR5355032	4	GMP	34744
SRR5355033	4	GMP	40376
SRR5355034	1	GMP	20348
SRR5355035	4	GMP	29524
SRR5355036	4	GMP	11196
SRR5355037	4	GMP	22450
SRR5355038	4	GMP	38900
SRR5355039	4	GMP	30024
SRR5355040	4	GMP	28718
SRR5355041	4	GMP	24676
SRR5355042	4	GMP	42126
SRR5355043	4	GMP	80746
SRR5355044	4	GMP	32146
SRR5355045	4	GMP	10040
SRR5355046	4	GMP	5652
SRR5355047	4	GMP	58742
SRR5355048	4	GMP	82326
SRR5355049	4	GMP	14066
SRR5355050	4	GMP	24658
SRR5355051	4	GMP	21534
SRR5355052	4	GMP	16450
SRR5355053	4	GMP	15722
SRR5355054	4	GMP	17282
SRR5355055	4	GMP	54458
SRR5355056	4	GMP	14272
SRR5355057	4	GMP	37234
SRR5355058	4	GMP	18592
SRR5355059	3	GMP	40898
SRR5355060	4	GMP	12264
SRR5355061	4	GMP	15486
SRR5355062	4	GMP	34878
SRR5355063	4	GMP	161322
SRR5355064	4	GMP	42936
SRR5355065	4	GMP	15240
SRR5355066	4	GMP	14596
SRR5355067	4	GMP	37816
SRR5355068	4	GMP	34120
SRR5355069	4	GMP	42124
SRR5355070	4	GMP	28586
SRR5355071	4	GMP	16466
SRR5355072	4	GMP	32078
SRR5355073	4	GMP	11780
SRR5355074	4	GMP	17906
SRR5355075	4	GMP	32418
SRR5355076	4	GMP	12950
SRR5355077	4	GMP	31744
SRR5355078	4	GMP	21408
SRR5355079	3	GMP	50684
SRR5355080	4	GMP	51538
SRR5355081	4	GMP	49416
SRR5355082	4	GMP	23198
SRR5355083	4	GMP	15576
SRR5355084	4	GMP	39426
SRR5355085	4	GMP	42740
SRR5355086	4	GMP	75100
SRR5355087	4	GMP	29822
SRR5355088	4	GMP	32318
SRR5355089	4	GMP	10548
SRR5355090	4	GMP	14396
SRR5355091	4	GMP	53066
SRR5355092	1	GMP	29246
SRR5355093	4	GMP	21834
SRR5355094	4	GMP	9608
SRR5355095	4	GMP	44634
SRR5355096	4	GMP	6258
SRR5355097	4	GMP	13128
SRR5355098	4	GMP	52788
SRR5355099	4	GMP	96246
SRR5355100	4	GMP	94170
SRR5355101	4	GMP	10616
SRR5355102	4	GMP	399464
SRR5355103	4	GMP	21368
SRR5355104	4	GMP	160810
SRR5355105	2	MEP	6154
SRR5355106	2	MEP	20786
SRR5355107	2	MEP	9988
SRR5355108	2	MEP	35954
SRR5355109	2	MEP	46730
SRR5355110	2	MEP	15378
SRR5355111	2	MEP	14626
SRR5355113	2	MEP	20816
SRR5355114	2	MEP	7126
SRR5355115	2	MEP	28414
SRR5355116	2	MEP	10764
SRR5355117	2	MEP	28540
SRR5355118	2	MEP	16842
SRR5355119	2	MEP	13914
SRR5355120	2	MEP	18726
SRR5355121	2	MEP	25914
SRR5355122	2	MEP	32688
SRR5355123	2	MEP	25610
SRR5355124	2	MEP	166298
SRR5355125	2	MEP	4426
SRR5355126	2	MEP	19346
SRR5355127	2	MEP	111782
SRR5355128	2	MEP	133756
SRR5355130	2	MEP	13716
SRR5355131	2	MEP	7514
SRR5355132	2	MEP	29908
SRR5355133	2	MEP	19848
SRR5355134	2	MEP	122380
SRR5355135	2	MEP	21414
SRR5355136	2	MEP	25488
SRR5355137	2	MEP	11962
SRR5355138	2	MEP	42724
SRR5355139	2	MEP	40998
SRR5355140	2	MEP	15380
SRR5355141	2	MEP	12718
SRR5355142	2	MEP	39476
SRR5355144	2	MEP	105494
SRR5355145	2	MEP	37262
SRR5355146	2	MEP	18518
SRR5355147	2	MEP	12710
SRR5355149	2	MEP	8090
SRR5355150	2	MEP	14788
SRR5355151	2	MEP	6938
SRR5355152	2	MEP	20602
SRR5355153	2	MEP	30816
SRR5355154	2	MEP	8178
SRR5355155	2	MEP	36662
SRR5355156	2	MEP	21324
SRR5355157	2	MEP	26248
SRR5355158	2	MEP	29878
SRR5355159	2	MEP	14998
SRR5355160	2	MEP	14928
SRR5355161	2	MEP	53622
SRR5355162	2	MEP	31362
SRR5355163	2	MEP	36872
SRR5355164	2	MEP	18872
SRR5355185	2	MEP	9284
SRR5355186	2	MEP	5938
SRR5355187	2	MEP	36068
SRR5355188	2	MEP	28608
SRR5355190	2	MEP	20868
SRR5355191	2	MEP	42972
SRR5355192	2	MEP	7364
SRR5355194	2	MEP	23394
SRR5355195	2	MEP	76912
SRR5355196	2	MEP	156718
SRR5355197	2	MEP	42588
SRR5355198	2	MEP	145428
SRR5355199	2	MEP	44626
SRR5355200	2	MEP	55072
SRR5355201	2	MEP	35480
SRR5355202	2	MEP	190354
SRR5355203	2	MEP	92968
SRR5355204	2	MEP	31506
SRR5355205	2	MEP	62000
SRR5355206	2	MEP	6578
SRR5355207	2	MEP	33272
SRR5355208	2	MEP	135664
SRR5355209	2	MEP	293050
SRR5355210	2	MEP	76266
SRR5355211	2	MEP	82834
SRR5355212	2	MEP	88436
SRR5355213	2	MEP	35398
SRR5355214	2	MEP	38804
SRR5355215	2	MEP	82338
SRR5355216	2	MEP	33926
SRR5355217	2	MEP	152588
SRR5355218	2	MEP	54358
SRR5355219	2	MEP	12594
SRR5355220	2	MEP	135300
SRR5355221	2	MEP	222538
SRR5355222	2	MEP	35286
SRR5355223	2	MEP	45304
SRR5355224	2	MEP	198686
SRR5355225	2	MEP	56474
SRR5355226	2	MEP	43792
SRR5355227	2	MEP	362074
SRR5355228	2	MEP	13502
SRR5355229	2	MEP	41296
SRR5355230	2	MEP	244162
SRR5355231	2	MEP	39910
SRR5355232	2	MEP	338528
SRR5355233	2	MEP	201528
SRR5355234	2	MEP	57348
SRR5355235	2	MEP	38218
SRR5355236	2	MEP	45280
SRR5355237	2	MEP	48360
SRR5355238	2	MEP	20538
SRR5355239	2	MEP	244894
SRR5355240	2	MEP	47140
SRR5355241	2	MEP	20754
SRR5355242	2	MEP	12988
SRR5355243	2	MEP	54092
SRR5355244	2	MEP	51790
SRR5355245	2	MEP	59026
SRR5355246	2	MEP	66072
SRR5355247	2	MEP	81230
SRR5355248	2	MEP	22574
SRR5355249	2	MEP	81988
SRR5355250	2	MEP	317096
SRR5355251	2	MEP	65378
SRR5355252	2	MEP	33604
SRR5355253	2	MEP	52022
SRR5355254	2	MEP	69788
SRR5355255	2	MEP	529512
SRR5355256	2	MEP	291282
SRR5355257	2	MEP	75936
SRR5355258	2	MEP	152660
SRR5355259	2	MEP	40966
SRR5355260	2	MEP	45968
SRR5355261	2	MEP	43786
SRR5355262	2	MEP	24318
SRR5355263	2	MEP	303690
SRR5355264	2	MEP	28210
SRR5355265	2	MEP	17474
SRR5355266	2	MEP	51720
SRR5355267	2	MEP	41020
SRR5355268	2	MEP	32798
SRR5355269	2	MEP	16360
SRR5355270	2	MEP	34186
SRR5355271	2	MEP	76300
SRR5355272	2	MEP	14218
SRR5355274	2	MEP	17580
SRR5355275	2	MEP	48870
SRR5355276	2	MEP	20808
SRR5355277	2	MEP	309748
SRR5355278	2	MEP	45934
SRR5355279	2	MEP	145106
SRR5355280	2	MEP	45426
SRR5355281	2	MEP	58708
SRR5355282	2	MEP	32578
SRR5355283	2	MEP	111506
SRR5355284	2	MEP	53672
SRR5355285	2	MEP	75302
SRR5355286	2	MEP	24586
SRR5355287	2	MEP	15212
SRR5355288	2	MEP	39098
SRR5355289	2	MEP	324886
SRR5355290	2	MEP	38974
SRR5355291	2	MEP	689482
SRR5355296	2	MEP	65256
SRR5355298	2	MEP	24066
SRR5355300	2	MEP	5084
SRR5355303	2	MEP	25532
SRR5355305	2	MEP	40858
SRR5355310	2	MEP	21190
SRR5355312	2	MEP	10810
SRR5355313	2	MEP	21428
SRR5355315	2	MEP	20668
SRR5355319	2	MEP	5770
SRR5355320	2	MEP	4986
SRR5355321	2	MEP	22416
SRR5355322	2	MEP	13070
SRR5355325	2	MEP	7684
SRR5355327	2	MEP	14492
SRR5355329	2	MEP	13846
SRR5355336	2	MEP	13370
SRR5355343	2	MEP	57312
SRR5355351	2	MEP	7648
SRR5355358	2	MEP	15858
SRR5355359	2	MEP	6726
SRR5355363	2	MEP	10274
SRR5355364	2	MEP	60844
SRR5355366	2	MEP	21480
SRR5355377	2	MEP	17586
SRR5355379	2	MEP	14764
SRR5355381	2	MEP	71342
SRR5355386	2	MEP	53354
SRR5355390	1	CLP	6556
SRR5355400	1	CLP	5228
SRR5355414	1	CLP	4148
SRR5355431	1	CLP	7922
SRR5355437	1	CLP	3870
SRR5355448	1	CLP	5828
SRR5355449	3	CLP	5120
SRR5355453	1	CLP	6030
SRR5355454	1	CLP	8420
SRR5355456	1	CLP	7106
SRR5355457	1	CLP	9146
SRR5355458	1	CLP	7278
SRR5355461	1	CLP	11712
SRR5355462	1	CLP	8028
SRR5355463	1	CLP	9450
SRR5355465	1	CLP	6538
SRR5355466	1	CLP	10272
SRR5355467	1	CLP	9256
SRR5355470	1	CLP	6370
SRR5355473	1	CLP	5164
SRR5355474	1	CLP	5346
SRR5355475	1	CLP	4226
SRR5355478	1	CLP	14634
SRR5355480	1	CLP	20524
SRR5355481	1	CLP	40178
SRR5355483	1	CLP	9426
SRR5355486	1	CLP	12574
SRR5355487	1	CLP	16424
SRR5355489	1	CLP	5692
SRR5355490	1	CLP	5186
SRR5355491	1	CLP	25846
SRR5355492	1	CLP	39598
SRR5355495	1	CLP	24488
SRR5355496	1	CLP	41054
SRR5355497	1	CLP	30268
SRR5355498	1	CLP	21786
SRR5355499	1	CLP	35188
SRR5355500	1	CLP	32570
SRR5355501	3	CLP	25054
SRR5355503	1	CLP	10322
SRR5355507	1	CLP	4666
SRR5355508	1	CLP	5468
SRR5355510	1	CLP	20404
SRR5355511	1	CLP	33378
