Cell	Cluster	CellType	NumofReads
SRR5354391	4	CMP	18832
SRR5354392	4	CMP	36916
SRR5354393	4	CMP	3722
SRR5354394	4	CMP	15348
SRR5354395	4	CMP	52236
SRR5354396	4	CMP	54600
SRR5354397	4	CMP	29514
SRR5354398	4	CMP	25862
SRR5354399	4	CMP	91820
SRR5354400	4	CMP	26642
SRR5354401	4	CMP	6956
SRR5354402	4	CMP	35308
SRR5354403	4	CMP	195652
SRR5354404	4	CMP	41576
SRR5354405	4	CMP	10438
SRR5354406	4	CMP	46916
SRR5354407	4	CMP	17514
SRR5354408	4	CMP	215044
SRR5354409	4	CMP	171988
SRR5354410	1	CMP	33376
SRR5354412	39	CMP	26932
SRR5354413	39	CMP	61752
SRR5354414	39	CMP	44144
SRR5354416	39	CMP	29898
SRR5354418	39	CMP	5262
SRR5354419	39	CMP	5328
SRR5354420	39	CMP	38588
SRR5354422	39	CMP	6962
SRR5354423	39	CMP	48868
SRR5354424	39	CMP	8060
SRR5354425	39	CMP	5010
SRR5354426	39	CMP	99798
SRR5354427	4	CMP	16778
SRR5354428	3	CMP	1086030
SRR5354429	4	CMP	34000
SRR5354430	4	CMP	14896
SRR5354431	4	CMP	5106
SRR5354432	4	CMP	41322
SRR5354433	4	CMP	43642
SRR5354434	4	CMP	45144
SRR5354435	4	CMP	19632
SRR5354436	4	CMP	23288
SRR5354440	4	CMP	5346
SRR5354441	4	CMP	4820
SRR5354442	4	CMP	35052
SRR5354443	4	CMP	32032
SRR5354444	4	CMP	10750
SRR5354445	4	CMP	26562
SRR5354446	4	CMP	11170
SRR5354447	4	CMP	24028
SRR5354448	4	CMP	52072
SRR5354449	1	CMP	373102
SRR5354451	4	CMP	24638
SRR5354452	1	CMP	29650
SRR5354453	4	CMP	27200
SRR5354454	4	CMP	43300
SRR5354455	39	CMP	18044
SRR5354456	1	CMP	74142
SRR5354457	1	CMP	62902
SRR5354458	12	CMP	7490
SRR5354459	12	CMP	22904
SRR5354460	12	CMP	40708
SRR5354461	12	CMP	28292
SRR5354462	12	CMP	280204
SRR5354463	4	CMP	27452
SRR5354464	4	CMP	29698
SRR5354465	4	CMP	18610
SRR5354466	4	CMP	55370
SRR5354467	4	CMP	28722
SRR5354468	4	CMP	11274
SRR5354469	4	CMP	15230
SRR5354470	4	CMP	14804
SRR5354472	3	CMP	86508
SRR5354473	3	CMP	17054
SRR5354474	3	CMP	56672
SRR5354475	3	CMP	20158
SRR5354476	3	CMP	6980
SRR5354477	3	CMP	15706
SRR5354478	3	CMP	64714
SRR5354479	3	CMP	69708
SRR5354480	3	CMP	39266
SRR5354481	3	CMP	45236
SRR5354482	3	CMP	13862
SRR5354483	3	CMP	32444
SRR5354484	3	CMP	43946
SRR5354485	3	CMP	34526
SRR5354486	3	CMP	28632
SRR5354487	3	CMP	34770
SRR5354488	3	CMP	24772
SRR5354489	3	CMP	7820
SRR5354490	3	CMP	130484
SRR5354491	3	CMP	175092
SRR5354492	3	CMP	31646
SRR5354493	3	CMP	8838
SRR5354494	3	CMP	26788
SRR5354495	9	CMP	28082
SRR5354496	3	CMP	140088
SRR5354497	3	CMP	9330
SRR5354498	3	CMP	116556
SRR5354499	3	CMP	8286
SRR5354500	3	CMP	32506
SRR5354501	3	CMP	112696
SRR5354502	3	CMP	36926
SRR5354503	3	CMP	46442
SRR5354504	3	CMP	15158
SRR5354505	3	CMP	7774
SRR5354506	3	CMP	92362
SRR5354507	3	CMP	51540
SRR5354508	3	CMP	48594
SRR5354509	3	CMP	12934
SRR5354510	3	CMP	18774
SRR5354511	3	CMP	6040
SRR5354512	3	CMP	36498
SRR5354513	3	CMP	51202
SRR5354514	3	CMP	32076
SRR5354515	3	CMP	9654
SRR5354516	3	CMP	75390
SRR5354517	3	CMP	29232
SRR5354518	3	CMP	475066
SRR5354519	3	CMP	11524
SRR5354520	3	CMP	33560
SRR5354521	3	CMP	16004
SRR5354522	3	CMP	62020
SRR5354523	3	CMP	5292
SRR5354524	3	CMP	68062
SRR5354525	3	CMP	2009590
SRR5354526	12	CMP	64640
SRR5354527	12	CMP	63482
SRR5354528	12	CMP	36374
SRR5354529	12	CMP	13024
SRR5354531	12	CMP	42298
SRR5354532	12	CMP	15790
SRR5354533	12	CMP	24530
SRR5354534	12	CMP	14498
SRR5354535	12	CMP	10362
SRR5354536	3	CMP	16444
SRR5354537	3	CMP	13816
SRR5354538	3	CMP	10784
SRR5354539	3	CMP	61822
SRR5354540	3	CMP	11418
SRR5354541	3	CMP	40164
SRR5354542	3	CMP	9582
SRR5354543	3	CMP	14290
SRR5354544	3	CMP	98154
SRR5354545	3	CMP	56622
SRR5354546	3	CMP	8134
SRR5354547	3	CMP	228702
SRR5354548	3	CMP	42308
SRR5354549	3	CMP	3726
SRR5354550	3	CMP	34806
SRR5354551	3	CMP	23506
SRR5354552	3	CMP	12678
SRR5354553	3	CMP	48898
SRR5354554	3	CMP	13796
SRR5354555	3	CMP	18124
SRR5354556	3	CMP	7648
SRR5354557	3	CMP	12770
SRR5354558	3	CMP	76336
SRR5354559	3	CMP	30202
SRR5354560	3	CMP	81430
SRR5354561	3	CMP	24644
SRR5354562	3	CMP	17866
SRR5354563	3	CMP	4318
SRR5354564	3	CMP	8704
SRR5354565	3	CMP	55798
SRR5354566	3	CMP	18402
SRR5354567	3	CMP	33300
SRR5354568	3	CMP	20768
SRR5354569	3	CMP	8996
SRR5354570	3	CMP	4382
SRR5354571	3	CMP	38042
SRR5354572	3	CMP	5302
SRR5354573	3	CMP	11690
SRR5354574	3	CMP	17724
SRR5354575	3	CMP	85562
SRR5354576	3	CMP	12958
SRR5354577	3	CMP	50256
SRR5354578	3	CMP	13248
SRR5354579	3	CMP	44918
SRR5354580	13	CMP	4890
SRR5354581	3	CMP	14506
SRR5354582	13	CMP	38550
SRR5354583	13	CMP	73608
SRR5354584	13	CMP	38566
SRR5354585	3	CMP	9414
SRR5354586	3	CMP	33692
SRR5354587	13	CMP	40722
SRR5354588	13	CMP	22762
SRR5354589	13	CMP	10302
SRR5354590	13	CMP	9228
SRR5354591	13	CMP	49438
SRR5354592	13	CMP	7132
SRR5354593	13	CMP	40826
SRR5354594	13	CMP	6008
SRR5354595	13	CMP	15776
SRR5354596	13	CMP	63144
SRR5354597	13	CMP	26576
SRR5354598	13	CMP	6768
SRR5354599	13	CMP	41594
SRR5354600	3	CMP	3394
SRR5354601	13	CMP	47056
SRR5354602	13	CMP	31732
SRR5354603	13	CMP	65038
SRR5354604	13	CMP	11336
SRR5354605	13	CMP	11520
SRR5354606	13	CMP	4116
SRR5354607	13	CMP	8894
SRR5354608	13	CMP	4442
SRR5354609	13	CMP	20846
SRR5354610	13	CMP	10002
SRR5354611	13	CMP	30254
SRR5354612	13	CMP	24826
SRR5354613	13	CMP	38244
SRR5354614	13	CMP	40110
SRR5354615	13	CMP	15504
SRR5354616	13	CMP	23160
SRR5354617	13	CMP	7604
SRR5354618	13	CMP	6460
SRR5354619	13	CMP	57536
SRR5354620	13	CMP	136598
SRR5354621	13	CMP	17682
SRR5354622	12	CMP	224624
SRR5354623	12	CMP	52988
SRR5354624	12	CMP	12794
SRR5354625	12	CMP	7470
SRR5354626	12	CMP	5148
SRR5354627	12	CMP	6158
SRR5354628	12	CMP	20112
SRR5354629	12	CMP	29592
SRR5354630	12	CMP	29682
SRR5354631	12	CMP	22272
SRR5354634	12	CMP	29334
SRR5354636	12	CMP	5792
SRR5354638	12	CMP	12366
SRR5354641	12	CMP	8120
SRR5354642	12	CMP	135106
SRR5354644	12	CMP	3364
SRR5354646	12	CMP	15556
SRR5354647	13	CMP	17724
SRR5354648	13	CMP	9896
SRR5354650	13	CMP	67782
SRR5354651	3	CMP	5650
SRR5354652	3	CMP	28390
SRR5354653	3	CMP	3332
SRR5354654	3	CMP	47490
SRR5354656	3	CMP	7384
SRR5354657	2	CMP	22652
SRR5354658	3	CMP	3342
SRR5354659	3	CMP	3252
SRR5354660	3	CMP	9364
SRR5354661	3	CMP	20822
SRR5354663	3	CMP	30506
SRR5354664	3	CMP	41112
SRR5354665	3	CMP	4116
SRR5354666	3	CMP	36956
SRR5354667	3	CMP	10556
SRR5354669	3	CMP	153390
SRR5354670	3	CMP	13216
SRR5354671	3	CMP	23862
SRR5354672	3	CMP	12930
SRR5354673	3	CMP	5840
SRR5354674	3	CMP	50022
SRR5354675	3	CMP	8932
SRR5354676	3	CMP	51182
SRR5354677	3	CMP	9196
SRR5354678	3	CMP	8998
SRR5354679	3	CMP	21502
SRR5354680	3	CMP	24160
SRR5354681	3	CMP	32720
SRR5354682	3	CMP	3704
SRR5354683	3	CMP	23608
SRR5354684	3	CMP	10172
SRR5354685	3	CMP	47962
SRR5354686	3	CMP	11834
SRR5354687	3	CMP	3982
SRR5354688	3	CMP	29162
SRR5354689	3	CMP	91238
SRR5354690	3	CMP	54760
SRR5354691	3	CMP	3136
SRR5354692	3	CMP	9328
SRR5354693	3	CMP	4122
SRR5354694	3	CMP	7026
SRR5354695	3	CMP	42350
SRR5354696	3	CMP	28732
SRR5354697	3	CMP	51354
SRR5354698	3	CMP	11762
SRR5354699	3	CMP	28080
SRR5354700	3	CMP	2934
SRR5354701	3	CMP	21064
SRR5354702	3	CMP	7380
SRR5354703	3	CMP	8546
SRR5354704	3	CMP	3114
SRR5354705	3	CMP	19808
SRR5354706	3	CMP	57950
SRR5354707	3	CMP	50332
SRR5354708	3	CMP	12530
SRR5354709	3	CMP	4854
SRR5354710	3	CMP	9486
SRR5354711	3	CMP	3934
SRR5354712	3	CMP	59336
SRR5354713	3	CMP	29216
SRR5354714	3	CMP	49190
SRR5354716	3	CMP	40294
SRR5354717	3	CMP	18218
SRR5354718	3	CMP	85948
SRR5354719	3	CMP	69298
SRR5354720	3	CMP	33592
SRR5354721	3	CMP	256852
SRR5354722	12	CMP	59680
SRR5354723	12	CMP	34542
SRR5354724	9	CMP	37058
SRR5354725	3	CMP	66324
SRR5354726	3	CMP	22484
SRR5354727	3	CMP	18422
SRR5354729	3	CMP	284252
SRR5354730	3	CMP	9992
SRR5354731	3	CMP	3640
SRR5354732	3	CMP	7986
SRR5354733	3	CMP	3410
SRR5354734	3	CMP	11318
SRR5354735	3	CMP	22664
SRR5354738	3	CMP	43760
SRR5354739	3	CMP	7802
SRR5354741	3	CMP	6486
SRR5354742	3	CMP	8400
SRR5354743	3	CMP	11550
SRR5354744	3	CMP	5504
SRR5354745	3	CMP	43472
SRR5354746	3	CMP	41700
SRR5354747	3	CMP	354588
SRR5354748	3	CMP	24040
SRR5354750	3	CMP	47348
SRR5354751	3	CMP	5336
SRR5354752	3	CMP	43260
SRR5354753	3	CMP	4496
SRR5354754	3	CMP	54078
SRR5354755	3	CMP	79094
SRR5354756	3	CMP	34490
SRR5354757	3	CMP	30144
SRR5354758	3	CMP	25600
SRR5354759	2	CMP	21796
SRR5354760	35	CMP	20678
SRR5354761	35	CMP	4786
SRR5354762	35	CMP	28838
SRR5354763	35	CMP	24200
SRR5354764	35	CMP	27900
SRR5354765	35	CMP	19792
SRR5354766	35	CMP	39342
SRR5354767	35	CMP	26074
SRR5354768	35	CMP	5116
SRR5354769	35	CMP	34928
SRR5354770	35	CMP	24596
SRR5354771	35	CMP	61608
SRR5354772	35	CMP	26706
SRR5354773	35	CMP	16522
SRR5354774	35	CMP	46304
SRR5354775	35	CMP	57938
SRR5354776	35	CMP	6722
SRR5354777	35	CMP	35064
SRR5354778	3	CMP	5348
SRR5354779	3	CMP	21908
SRR5354780	3	CMP	22396
SRR5354781	3	CMP	40914
SRR5354782	3	CMP	15840
SRR5354783	3	CMP	65476
SRR5354784	3	CMP	25402
SRR5354785	3	CMP	20640
SRR5354786	3	CMP	45368
SRR5354787	3	CMP	15762
SRR5354788	3	CMP	25620
SRR5354789	3	CMP	36840
SRR5354790	3	CMP	26180
SRR5354791	3	CMP	44112
SRR5354792	3	CMP	24842
SRR5354793	3	CMP	32010
SRR5354794	2	CMP	14686
SRR5354795	3	CMP	39264
SRR5354796	3	CMP	41628
SRR5354797	4	CMP	7358
SRR5354799	3	CMP	21954
SRR5354800	3	CMP	36942
SRR5354801	2	CMP	4816
SRR5354802	3	CMP	13326
SRR5354803	3	CMP	33238
SRR5354804	3	CMP	24174
SRR5354805	3	CMP	15932
SRR5354806	3	CMP	34206
SRR5354807	3	CMP	49202
SRR5354808	3	CMP	347360
SRR5354809	3	CMP	37282
SRR5354810	3	CMP	9120
SRR5354811	3	CMP	4010
SRR5354812	3	CMP	18562
SRR5354814	3	CMP	40932
SRR5354815	3	CMP	109152
SRR5354816	3	CMP	44748
SRR5354817	3	GMP	12248
SRR5354818	3	GMP	75098
SRR5354820	4	GMP	6550
SRR5354821	1	GMP	15166
SRR5354824	3	GMP	58364
SRR5354825	3	GMP	16778
SRR5354826	2	GMP	26216
SRR5354827	3	GMP	11920
SRR5354828	3	GMP	13402
SRR5354830	3	GMP	26666
SRR5354831	3	GMP	14282
SRR5354832	3	GMP	8928
SRR5354833	3	GMP	196250
SRR5354836	3	GMP	9672
SRR5354837	3	GMP	24896
SRR5354838	3	GMP	23712
SRR5354839	3	GMP	9446
SRR5354840	3	GMP	126220
SRR5354841	3	GMP	23556
SRR5354842	3	GMP	32746
SRR5354843	3	GMP	10694
SRR5354845	3	GMP	118466
SRR5354847	3	GMP	20902
SRR5354848	3	GMP	17468
SRR5354849	3	GMP	3338
SRR5354853	3	GMP	26662
SRR5354854	3	GMP	85420
SRR5354855	3	GMP	21682
SRR5354856	3	GMP	21144
SRR5354857	3	GMP	5872
SRR5354859	3	GMP	5944
SRR5354860	3	GMP	22548
SRR5354861	3	GMP	20476
SRR5354862	3	GMP	12404
SRR5354863	3	GMP	19770
SRR5354864	3	GMP	11508
SRR5354865	3	GMP	15386
SRR5354866	3	GMP	11998
SRR5354867	3	GMP	14570
SRR5354868	3	GMP	36310
SRR5354869	3	GMP	12490
SRR5354871	3	GMP	4098
SRR5354872	3	GMP	13434
SRR5354873	3	GMP	22688
SRR5354874	3	GMP	16830
SRR5354875	3	GMP	19652
SRR5354876	3	GMP	7674
SRR5354877	3	GMP	21596
SRR5354878	3	GMP	14332
SRR5354879	3	GMP	6544
SRR5354883	3	GMP	7352
SRR5354884	3	GMP	110952
SRR5354885	3	GMP	20228
SRR5354886	3	GMP	88664
SRR5354887	3	GMP	67728
SRR5354888	3	GMP	30786
SRR5354889	3	GMP	26466
SRR5354890	3	GMP	23240
SRR5354891	3	GMP	14978
SRR5354892	3	GMP	15456
SRR5354893	3	GMP	50966
SRR5354895	3	GMP	4920
SRR5354896	3	GMP	7860
SRR5354897	3	GMP	13648
SRR5354899	3	GMP	23300
SRR5354900	3	GMP	20226
SRR5354901	3	GMP	15688
SRR5354902	3	GMP	34602
SRR5354903	3	GMP	7388
SRR5354904	3	GMP	10182
SRR5354905	3	GMP	14936
SRR5354907	3	GMP	37426
SRR5354908	3	GMP	21940
SRR5354909	3	GMP	50542
SRR5354910	15	GMP	452060
SRR5354911	15	GMP	9580
SRR5354912	15	GMP	14748
SRR5354914	15	GMP	28398
SRR5354915	15	GMP	8930
SRR5354916	15	GMP	14238
SRR5354917	15	GMP	5224
SRR5354919	15	GMP	59454
SRR5354920	15	GMP	6666
SRR5354924	15	GMP	13624
SRR5354925	15	GMP	5540
SRR5354926	15	GMP	13374
SRR5354927	15	GMP	8352
SRR5354928	15	GMP	13704
SRR5354929	15	GMP	5462
SRR5354930	15	GMP	7878
SRR5354932	15	GMP	10092
SRR5354933	15	GMP	7628
SRR5354934	15	GMP	16798
SRR5354935	15	GMP	15752
SRR5354936	15	GMP	8470
SRR5354937	15	GMP	17700
SRR5354938	15	GMP	15262
SRR5354939	15	GMP	12932
SRR5354940	27	GMP	10530
SRR5354942	27	GMP	19484
SRR5354944	27	GMP	10672
SRR5354945	27	GMP	4268
SRR5354948	27	GMP	4920
SRR5354951	27	GMP	7762
SRR5354952	27	GMP	11684
SRR5354954	27	GMP	10706
SRR5354955	27	GMP	9760
SRR5354956	27	GMP	11324
SRR5354957	27	GMP	7534
SRR5354958	27	GMP	3610
SRR5354959	27	GMP	6750
SRR5354960	27	GMP	4288
SRR5354961	27	GMP	17584
SRR5354962	27	GMP	14040
SRR5354963	27	GMP	6506
SRR5354964	27	GMP	10800
SRR5354966	27	GMP	5862
SRR5354967	1	GMP	20154
SRR5354968	1	GMP	14328
SRR5354970	1	GMP	9594
SRR5354971	1	GMP	10110
SRR5354972	1	GMP	10916
SRR5354973	1	GMP	8808
SRR5354974	1	GMP	9054
SRR5354975	1	GMP	7232
SRR5354976	1	GMP	12930
SRR5354978	1	GMP	11802
SRR5354979	1	GMP	5698
SRR5354980	1	GMP	8608
SRR5354982	1	GMP	4640
SRR5354983	1	GMP	8492
SRR5354984	1	GMP	10850
SRR5354985	1	GMP	12980
SRR5354988	1	GMP	10556
SRR5354989	1	GMP	18228
SRR5354990	1	GMP	7244
SRR5354992	1	GMP	16482
SRR5354993	1	GMP	28826
SRR5354995	1	GMP	9884
SRR5354997	1	GMP	11370
SRR5354998	1	GMP	8640
SRR5354999	1	GMP	15636
SRR5355000	1	GMP	4386
SRR5355001	1	GMP	20284
SRR5355004	1	GMP	16010
SRR5355005	1	GMP	4312
SRR5355006	1	GMP	31658
SRR5355007	1	GMP	8288
SRR5355008	1	GMP	6660
SRR5355009	1	GMP	28078
SRR5355010	1	GMP	93242
SRR5355011	1	GMP	29918
SRR5355012	1	GMP	20966
SRR5355013	1	GMP	21774
SRR5355014	1	GMP	14922
SRR5355015	1	GMP	78380
SRR5355016	1	GMP	8744
SRR5355017	1	GMP	36816
SRR5355018	1	GMP	29832
SRR5355019	1	GMP	13052
SRR5355020	1	GMP	15942
SRR5355021	1	GMP	8608
SRR5355022	1	GMP	7736
SRR5355023	1	GMP	25898
SRR5355024	1	GMP	10054
SRR5355025	1	GMP	24254
SRR5355026	1	GMP	8996
SRR5355027	1	GMP	17614
SRR5355028	1	GMP	45776
SRR5355029	1	GMP	12856
SRR5355030	1	GMP	65368
SRR5355031	1	GMP	37622
SRR5355032	1	GMP	34744
SRR5355033	1	GMP	40376
SRR5355034	1	GMP	20348
SRR5355035	1	GMP	29524
SRR5355036	1	GMP	11196
SRR5355037	1	GMP	22450
SRR5355038	1	GMP	38900
SRR5355039	1	GMP	30024
SRR5355040	1	GMP	28718
SRR5355041	1	GMP	24676
SRR5355042	1	GMP	42126
SRR5355043	1	GMP	80746
SRR5355044	1	GMP	32146
SRR5355045	1	GMP	10040
SRR5355046	1	GMP	5652
SRR5355047	1	GMP	58742
SRR5355048	1	GMP	82326
SRR5355049	1	GMP	14066
SRR5355050	1	GMP	24658
SRR5355051	1	GMP	21534
SRR5355052	1	GMP	16450
SRR5355053	1	GMP	15722
SRR5355054	1	GMP	17282
SRR5355055	17	GMP	54458
SRR5355056	17	GMP	14272
SRR5355057	17	GMP	37234
SRR5355058	17	GMP	18592
SRR5355059	17	GMP	40898
SRR5355060	17	GMP	12264
SRR5355061	17	GMP	15486
SRR5355062	17	GMP	34878
SRR5355063	1	GMP	161322
SRR5355064	1	GMP	42936
SRR5355065	1	GMP	15240
SRR5355066	1	GMP	14596
SRR5355067	1	GMP	37816
SRR5355068	1	GMP	34120
SRR5355069	1	GMP	42124
SRR5355070	1	GMP	28586
SRR5355071	1	GMP	16466
SRR5355072	1	GMP	32078
SRR5355073	1	GMP	11780
SRR5355074	1	GMP	17906
SRR5355075	1	GMP	32418
SRR5355076	3	GMP	12950
SRR5355077	3	GMP	31744
SRR5355078	3	GMP	21408
SRR5355079	3	GMP	50684
SRR5355080	3	GMP	51538
SRR5355081	3	GMP	49416
SRR5355082	3	GMP	23198
SRR5355083	3	GMP	15576
SRR5355084	3	GMP	39426
SRR5355085	1	GMP	42740
SRR5355086	1	GMP	75100
SRR5355087	1	GMP	29822
SRR5355088	1	GMP	32318
SRR5355089	1	GMP	10548
SRR5355090	1	GMP	14396
SRR5355091	1	GMP	53066
SRR5355092	1	GMP	29246
SRR5355093	1	GMP	21834
SRR5355094	1	GMP	9608
SRR5355095	1	GMP	44634
SRR5355096	1	GMP	6258
SRR5355097	1	GMP	13128
SRR5355098	1	GMP	52788
SRR5355099	1	GMP	96246
SRR5355100	1	GMP	94170
SRR5355101	1	GMP	10616
SRR5355102	1	GMP	399464
SRR5355103	3	GMP	21368
SRR5355104	3	GMP	160810
SRR5355105	1	MEP	6154
SRR5355106	1	MEP	20786
SRR5355107	1	MEP	9988
SRR5355108	1	MEP	35954
SRR5355109	1	MEP	46730
SRR5355110	1	MEP	15378
SRR5355111	1	MEP	14626
SRR5355113	1	MEP	20816
SRR5355114	1	MEP	7126
SRR5355115	1	MEP	28414
SRR5355116	1	MEP	10764
SRR5355117	1	MEP	28540
SRR5355118	1	MEP	16842
SRR5355119	1	MEP	13914
SRR5355120	1	MEP	18726
SRR5355121	1	MEP	25914
SRR5355122	1	MEP	32688
SRR5355123	1	MEP	25610
SRR5355124	1	MEP	166298
SRR5355125	1	MEP	4426
SRR5355126	3	MEP	19346
SRR5355127	3	MEP	111782
SRR5355128	1	MEP	133756
SRR5355130	1	MEP	13716
SRR5355131	1	MEP	7514
SRR5355132	1	MEP	29908
SRR5355133	1	MEP	19848
SRR5355134	1	MEP	122380
SRR5355135	1	MEP	21414
SRR5355136	1	MEP	25488
SRR5355137	1	MEP	11962
SRR5355138	1	MEP	42724
SRR5355139	1	MEP	40998
SRR5355140	1	MEP	15380
SRR5355141	1	MEP	12718
SRR5355142	1	MEP	39476
SRR5355144	1	MEP	105494
SRR5355145	1	MEP	37262
SRR5355146	1	MEP	18518
SRR5355147	1	MEP	12710
SRR5355149	1	MEP	8090
SRR5355150	1	MEP	14788
SRR5355151	1	MEP	6938
SRR5355152	1	MEP	20602
SRR5355153	1	MEP	30816
SRR5355154	1	MEP	8178
SRR5355155	1	MEP	36662
SRR5355156	1	MEP	21324
SRR5355157	1	MEP	26248
SRR5355158	1	MEP	29878
SRR5355159	1	MEP	14998
SRR5355160	1	MEP	14928
SRR5355161	1	MEP	53622
SRR5355162	1	MEP	31362
SRR5355163	1	MEP	36872
SRR5355164	1	MEP	18872
SRR5355185	1	MEP	9284
SRR5355186	1	MEP	5938
SRR5355187	1	MEP	36068
SRR5355188	1	MEP	28608
SRR5355190	1	MEP	20868
SRR5355191	1	MEP	42972
SRR5355192	1	MEP	7364
SRR5355194	1	MEP	23394
SRR5355195	1	MEP	76912
SRR5355196	1	MEP	156718
SRR5355197	1	MEP	42588
SRR5355198	1	MEP	145428
SRR5355199	1	MEP	44626
SRR5355200	1	MEP	55072
SRR5355201	1	MEP	35480
SRR5355202	1	MEP	190354
SRR5355203	1	MEP	92968
SRR5355204	1	MEP	31506
SRR5355205	1	MEP	62000
SRR5355206	1	MEP	6578
SRR5355207	1	MEP	33272
SRR5355208	3	MEP	135664
SRR5355209	3	MEP	293050
SRR5355210	3	MEP	76266
SRR5355211	3	MEP	82834
SRR5355212	1	MEP	88436
SRR5355213	1	MEP	35398
SRR5355214	1	MEP	38804
SRR5355215	1	MEP	82338
SRR5355216	1	MEP	33926
SRR5355217	1	MEP	152588
SRR5355218	1	MEP	54358
SRR5355219	3	MEP	12594
SRR5355220	3	MEP	135300
SRR5355221	1	MEP	222538
SRR5355222	1	MEP	35286
SRR5355223	1	MEP	45304
SRR5355224	1	MEP	198686
SRR5355225	1	MEP	56474
SRR5355226	1	MEP	43792
SRR5355227	1	MEP	362074
SRR5355228	1	MEP	13502
SRR5355229	1	MEP	41296
SRR5355230	1	MEP	244162
SRR5355231	1	MEP	39910
SRR5355232	1	MEP	338528
SRR5355233	1	MEP	201528
SRR5355234	1	MEP	57348
SRR5355235	1	MEP	38218
SRR5355236	1	MEP	45280
SRR5355237	1	MEP	48360
SRR5355238	1	MEP	20538
SRR5355239	1	MEP	244894
SRR5355240	1	MEP	47140
SRR5355241	3	MEP	20754
SRR5355242	3	MEP	12988
SRR5355243	3	MEP	54092
SRR5355244	12	MEP	51790
SRR5355245	12	MEP	59026
SRR5355246	1	MEP	66072
SRR5355247	1	MEP	81230
SRR5355248	1	MEP	22574
SRR5355249	1	MEP	81988
SRR5355250	1	MEP	317096
SRR5355251	1	MEP	65378
SRR5355252	1	MEP	33604
SRR5355253	1	MEP	52022
SRR5355254	1	MEP	69788
SRR5355255	1	MEP	529512
SRR5355256	1	MEP	291282
SRR5355257	1	MEP	75936
SRR5355258	1	MEP	152660
SRR5355259	1	MEP	40966
SRR5355260	1	MEP	45968
SRR5355261	1	MEP	43786
SRR5355262	3	MEP	24318
SRR5355263	4	MEP	303690
SRR5355264	4	MEP	28210
SRR5355265	4	MEP	17474
SRR5355266	4	MEP	51720
SRR5355267	4	MEP	41020
SRR5355268	4	MEP	32798
SRR5355269	4	MEP	16360
SRR5355270	4	MEP	34186
SRR5355271	4	MEP	76300
SRR5355272	4	MEP	14218
SRR5355274	4	MEP	17580
SRR5355275	4	MEP	48870
SRR5355276	4	MEP	20808
SRR5355277	4	MEP	309748
SRR5355278	4	MEP	45934
SRR5355279	4	MEP	145106
SRR5355280	4	MEP	45426
SRR5355281	4	MEP	58708
SRR5355282	4	MEP	32578
SRR5355283	4	MEP	111506
SRR5355284	4	MEP	53672
SRR5355285	4	MEP	75302
SRR5355286	4	MEP	24586
SRR5355287	4	MEP	15212
SRR5355288	4	MEP	39098
SRR5355289	4	MEP	324886
SRR5355290	4	MEP	38974
SRR5355291	17	MEP	689482
SRR5355296	17	MEP	65256
SRR5355298	17	MEP	24066
SRR5355300	17	MEP	5084
SRR5355303	17	MEP	25532
SRR5355305	17	MEP	40858
SRR5355310	17	MEP	21190
SRR5355312	17	MEP	10810
SRR5355313	17	MEP	21428
SRR5355315	17	MEP	20668
SRR5355319	17	MEP	5770
SRR5355320	4	MEP	4986
SRR5355321	4	MEP	22416
SRR5355322	4	MEP	13070
SRR5355325	4	MEP	7684
SRR5355327	4	MEP	14492
SRR5355329	17	MEP	13846
SRR5355336	17	MEP	13370
SRR5355343	17	MEP	57312
SRR5355351	17	MEP	7648
SRR5355358	17	MEP	15858
SRR5355359	17	MEP	6726
SRR5355363	17	MEP	10274
SRR5355364	17	MEP	60844
SRR5355366	18	MEP	21480
SRR5355377	18	MEP	17586
SRR5355379	18	MEP	14764
SRR5355381	18	MEP	71342
SRR5355386	18	MEP	53354
SRR5355390	18	CLP	6556
SRR5355400	18	CLP	5228
SRR5355414	18	CLP	4148
SRR5355431	18	CLP	7922
SRR5355437	18	CLP	3870
SRR5355448	18	CLP	5828
SRR5355449	18	CLP	5120
SRR5355453	18	CLP	6030
SRR5355454	18	CLP	8420
SRR5355456	18	CLP	7106
SRR5355457	18	CLP	9146
SRR5355458	18	CLP	7278
SRR5355461	18	CLP	11712
SRR5355462	18	CLP	8028
SRR5355463	18	CLP	9450
SRR5355465	17	CLP	6538
SRR5355466	17	CLP	10272
SRR5355467	17	CLP	9256
SRR5355470	17	CLP	6370
SRR5355473	17	CLP	5164
SRR5355474	17	CLP	5346
SRR5355475	17	CLP	4226
SRR5355478	17	CLP	14634
SRR5355480	17	CLP	20524
SRR5355481	17	CLP	40178
SRR5355483	17	CLP	9426
SRR5355486	17	CLP	12574
SRR5355487	17	CLP	16424
SRR5355489	17	CLP	5692
SRR5355490	17	CLP	5186
SRR5355491	17	CLP	25846
SRR5355492	17	CLP	39598
SRR5355495	17	CLP	24488
SRR5355496	17	CLP	41054
SRR5355497	4	CLP	30268
SRR5355498	4	CLP	21786
SRR5355499	4	CLP	35188
SRR5355500	4	CLP	32570
SRR5355501	40	CLP	25054
SRR5355503	40	CLP	10322
SRR5355507	40	CLP	4666
SRR5355508	40	CLP	5468
SRR5355510	40	CLP	20404
SRR5355511	40	CLP	33378
